locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude,,,,
9474,SE0027A,Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,3.11507,µg/m³,59.34111,18.05862,,,,
9474,SE0027A,Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,0.164473,µg/m³,59.34111,18.05862,,,,
9474,SE0027A,Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,0.181365,µg/m³,59.34111,18.05862,,,,
9474,SE0027A,Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,3.07788,µg/m³,59.34111,18.05862,,,,
9474,SE0027A,Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,6.50183,µg/m³,59.34111,18.05862,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,2.708,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,2.69275,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,2.78625,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,2.60625,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,3.51825,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,4.30925,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,2.85875,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,2.423,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,1.968,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,1.66125,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,3.475,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,1.64125,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,1.80925,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,3.32075,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,5.6975,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,1.924,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,2.3815,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,2.56775,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,2.504,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,3.02175,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,2.68025,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,3.38225,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,2.32375,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,4.0355,µg/m³,59.362291,17.992711,,,,
10922,Solna Råsundavägen,Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,5.91575,µg/m³,59.362291,17.992711,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,2.98675,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,3.003,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,3.48475,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,3.953,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,3.84775,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,4.32475,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,7.33025,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,8.39375,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,6.01875,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,5.383,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,7.20325,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,4.89675,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,5.30325,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,6.62575,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,7.529,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,4.8015,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,3.5755,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,3.824,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,2.954,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,2.94975,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,2.154,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,1.80675,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,2.2965,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,4.9805,µg/m³,59.338921,18.035773,,,,
10924,Sankt Eriksgatan,Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,7.13775,µg/m³,59.338921,18.035773,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,4.34975,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,3.6075,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,3.4665,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,2.63775,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,2.089,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,1.721,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,1.23525,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,3.98275,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,1.56025,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,1.273,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,1.1085,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,1.19875,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,0.993,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,1.17125,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,1.365,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,1.66,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,1.81275,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,1.99925,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,1.71875,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,1.97875,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,3.82775,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,2.00775,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,2.0495,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,2.66,µg/m³,59.83171574,18.63317244,,,,
10925,Regional bakgrund (Norr Malma),Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,3.36975,µg/m³,59.83171574,18.63317244,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,2.69675,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,2.521,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,2.8575,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,4.06625,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,7.2035,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,15.665,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,6.767,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,1.73777,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,5.83625,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,4.075,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,17.31,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,7.103,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,6.63275,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,6.80375,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,23.1525,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,6.42325,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,5.77875,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,6.08225,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,2.89775,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,2.5805,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,0.9718,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,0.01,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,0.0274001,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,2.2945,µg/m³,59.313251,18.00388,,,,
10926,Skonertvägen (E4/E20),Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,2.9425,µg/m³,59.313251,18.00388,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,2.047,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,2.11225,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,2.0305,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,2.395,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,1.86125,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,1.5985,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,3.85375,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,5.022,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,3.15875,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,3.396,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,2.83375,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,6.781,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,3.5555,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,2.95875,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,4.84251,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,5.306,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,2.448,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,2.24825,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,3.595,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,2.6625,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,2.6975,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,2.2145,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,2.0045,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,2.71875,µg/m³,59.44575,17.952473,,,,
10927,Sollentuna Danderydsvägen,Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,4.7185,µg/m³,59.44575,17.952473,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,3.1585,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,9.7915,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T20:00:00+00:00,2020-08-31T22:00:00+02:00,pm10,4.68225,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T19:00:00+00:00,2020-08-31T21:00:00+02:00,pm10,4.08925,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T18:00:00+00:00,2020-08-31T20:00:00+02:00,pm10,2.39075,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T17:00:00+00:00,2020-08-31T19:00:00+02:00,pm10,4.30325,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T16:00:00+00:00,2020-08-31T18:00:00+02:00,pm10,4.485,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T15:00:00+00:00,2020-08-31T17:00:00+02:00,pm10,5.3615,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T14:00:00+00:00,2020-08-31T16:00:00+02:00,pm10,7.0565,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T13:00:00+00:00,2020-08-31T15:00:00+02:00,pm10,6.84525,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T12:00:00+00:00,2020-08-31T14:00:00+02:00,pm10,3.825,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T11:00:00+00:00,2020-08-31T13:00:00+02:00,pm10,4.2425,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T10:00:00+00:00,2020-08-31T12:00:00+02:00,pm10,7.9295,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T09:00:00+00:00,2020-08-31T11:00:00+02:00,pm10,12.662,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T08:00:00+00:00,2020-08-31T10:00:00+02:00,pm10,4.45175,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T07:00:00+00:00,2020-08-31T09:00:00+02:00,pm10,3.0115,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T06:00:00+00:00,2020-08-31T08:00:00+02:00,pm10,3.80325,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T05:00:00+00:00,2020-08-31T07:00:00+02:00,pm10,4.9005,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T04:00:00+00:00,2020-08-31T06:00:00+02:00,pm10,4.50225,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T03:00:00+00:00,2020-08-31T05:00:00+02:00,pm10,3.09575,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T02:00:00+00:00,2020-08-31T04:00:00+02:00,pm10,4.1215,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T01:00:00+00:00,2020-08-31T03:00:00+02:00,pm10,3.58,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-31T00:00:00+00:00,2020-08-31T02:00:00+02:00,pm10,2.78275,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-30T23:00:00+00:00,2020-08-31T01:00:00+02:00,pm10,3.926,µg/m³,59.44358,17.922494,,,,
10929,Sollentuna Häggvik (E4),Stockholm,SE,2020-08-30T22:00:00+00:00,2020-08-31T00:00:00+02:00,pm10,7.754,µg/m³,59.44358,17.922494,,,,
10930,Urban bakgrund (Stockholm),Stockholm,SE,2020-08-31T22:00:00+00:00,2020-09-01T00:00:00+02:00,pm10,3.17425,µg/m³,59.315891,18.057991,,,,
10930,Urban bakgrund (Stockholm),Stockholm,SE,2020-08-31T21:00:00+00:00,2020-08-31T23:00:00+02:00,pm10,8.36226,µg/m³,59.315891,18.057991,,,,
